"","Group.1","alb.x","bic.x","lob.x","lyr.x","mac.x","mic.x","mon.x","mue.x","pri.x","sin.x","ste.x","stemar.x","mar.x","alb.y","bic.y","lob.y","lyr.y","mac.y","mic.y","mon.y","mue.y","pri.y","sin.y","mar.y","ste.y","stemar.y","colnum","species","state","site","lat","long","sp","hyb"
"510","SYST-MOR-0007219",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,0,1e-05,"IN_BLR_499_MG","Quercus macrocarpa Michx.","Indiana","Bayles Road Research and Teaching Preserve","39.220007","-86.542604","mac","pure"
"511","SYST-MOR-0007220",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IN_BLR_500_MG","Quercus macrocarpa Michx.","Indiana","Bayles Road Research and Teaching Preserve","39.221723","-86.542771","mac","pure"
"512","SYST-MOR-0007221",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"IN_LCP_501_MG","Quercus macrocarpa Michx.","Indiana","Lower Cascades Park ","39.197561","-86.53788","mac","pure"
"513","SYST-MOR-0007222",1e-05,1e-05,1e-05,1e-05,0.999893,1e-05,1e-05,1.5e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999893,1e-05,1e-05,1.5e-05,1e-05,0,1e-05,0,1e-05,"IN_LCP_502_MG","Quercus macrocarpa Michx.","Indiana","Lower Cascades Park ","39.197401","-86.539025","mac","pure"
"514","SYST-MOR-0007223",0,1e-05,1e-05,1e-05,2e-05,0,1e-05,0.99989,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0.999899,1e-05,1e-05,1e-05,0,1.1e-05,"IN_LCP_503_MG","Quercus muehlenbergii Engelm.","Indiana","Lower Cascades Park ","39.196965","-86.538254","mue","pure"
"515","SYST-MOR-0007224",1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,2e-05,"IN_LCP_504_MG","Quercus muehlenbergii Engelm.","Indiana","Lower Cascades Park ","39.196455","-86.537746","mue","pure"
"517","SYST-MOR-0007226",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,0,0,0,1e-05,"IN_LCP_506_MG","Quercus muehlenbergii Engelm.","Indiana","Lower Cascades Park ","39.198096","-86.539098","mue","pure"
"518","SYST-MOR-0007227",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999869,1e-05,1e-05,0,1e-05,0,1.4e-05,1.2e-05,2e-05,1.8e-05,2.8e-05,1e-05,1.6e-05,0.99989,1.1e-05,1.6e-05,1.1e-05,1e-05,2.1e-05,"IN_LCP_507_MG","Quercus muehlenbergii Engelm.","Indiana","Lower Cascades Park ","39.198966","-86.538785","mue","pure"
"519","SYST-MOR-0007228",0.999886,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.9999,2e-05,2e-05,1e-05,2e-05,1.4e-05,2e-05,2e-05,1.7e-05,1e-05,0,0,1e-05,"IN_GRL_508_MG","Quercus alba L.","Indiana","Griffy Lake Research and Teaching Preserve","39.189735","-86.501864","alb","pure"
"520","SYST-MOR-0007229",0.999887,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.99989,1e-05,2.3e-05,1e-05,1.3e-05,1.1e-05,1e-05,2.9e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IN_GRL_509_MG","Quercus alba L.","Indiana","Griffy Lake Research and Teaching Preserve","39.18995","-86.501028","alb","pure"
"521","SYST-MOR-0007230",0.999884,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,0,0.9999,1.8e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1.2e-05,1.2e-05,1e-05,1e-05,2e-05,"IN_GRL_510_MG","Quercus alba L.","Indiana","Griffy Lake Research and Teaching Preserve","39.189925","-86.499604","alb","pure"
"522","SYST-MOR-0007231",0.999886,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,0,0,1e-05,0,0.999899,1e-05,2e-05,1.5e-05,2e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,0,2e-05,"IN_GRL_511_MG","Quercus alba L.","Indiana","Griffy Lake Research and Teaching Preserve","39.188891","-86.499559","alb","pure"
"523","SYST-MOR-0007232",0.99989,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,0.99989,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IN_GRL_512_MG","Quercus alba L.","Indiana","Griffy Lake Research and Teaching Preserve","39.187251","-86.500821","alb","pure"
"524","SYST-MOR-0007233",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IN_IUC_513_MG","Quercus macrocarpa Michx.","Indiana","Indiana University Campus","39.168305","-86.524118","mac","pure"
"525","SYST-MOR-0007234",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,0,0,1e-05,0,1e-05,2e-05,1e-05,2e-05,2e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,2e-05,"OH_STR_514_MG","Quercus muehlenbergii Engelm.","Ohio","Strouds Run State Park","39.345528","-82.034702","mue","pure"
"527","SYST-MOR-0007236",0.999889,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,0,0,1e-05,0,0.99989,2e-05,1.1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"OH_STR_516_MG","Quercus alba L.","Ohio","Strouds Run State Park","39.346951","-82.037267","alb","pure"
"528","SYST-MOR-0007237",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.999894,1e-05,1e-05,1e-05,1e-05,1e-05,1.6e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"OH_STR_517_MG","Quercus alba L.","Ohio","Strouds Run State Park","39.34861","-82.03972","alb","pure"
"529","SYST-MOR-0007238",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2.3e-05,2e-05,2e-05,2.1e-05,1e-05,0.99989,2e-05,1.7e-05,1.3e-05,1.1e-05,1.4e-05,2.5e-05,"OH_STR_518_MG","Quercus montana Willd.","Ohio","Strouds Run State Park","39.349272","-82.047354","mon","pure"
"530","SYST-MOR-0007239",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,0,1e-05,0,3e-05,2e-05,0.000907,2e-05,2.9e-05,1e-05,0.99989,2.3e-05,1.4e-05,1e-05,1.8e-05,1e-05,2.8e-05,"OH_STR_519_MG","Quercus montana Willd.","Ohio","Strouds Run State Park","39.349482","-82.046768","mon","pure"
"531","SYST-MOR-0007240",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,0,1e-05,0,2.7e-05,2e-05,2.3e-05,2e-05,2.9e-05,1e-05,0.99989,2e-05,1.7e-05,1e-05,1.3e-05,1e-05,2.3e-05,"OH_STR_520_MG","Quercus montana Willd.","Ohio","Strouds Run State Park","39.336371","-82.015625","mon","pure"
"532","SYST-MOR-0007241",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"IL_CHB_521_MG","Quercus macrocarpa Michx.","Illinois","Chickenbristle","39.839267","-88.367814","mac","pure"
"533","SYST-MOR-0007242",2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"IL_CHB_522_MG","Quercus macrocarpa Michx.","Illinois","Chickenbristle","39.839403","-88.367954","mac","pure"
"534","SYST-MOR-0007243",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"IL_CHB_523_MG","Quercus macrocarpa Michx.","Illinois","Chickenbristle","39.839037","-88.368016","mac","pure"
"535","SYST-MOR-0007244",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1.7e-05,1e-05,0.99989,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1.6e-05,1e-05,1e-05,1e-05,2e-05,"IL_CHB_524_MG","Quercus alba L.","Illinois","Chickenbristle","39.839322","-88.368376","alb","pure"
"536","SYST-MOR-0007245",0.999885,1e-05,1e-05,1e-05,1e-05,1.7e-05,1.8e-05,1e-05,1e-05,0,0,1e-05,0,0.999885,1e-05,1e-05,1e-05,1e-05,1.7e-05,1.8e-05,1e-05,1e-05,0,0,0,1e-05,"IL_CHB_525_MG","Quercus alba L.","Illinois","Chickenbristle","39.839318","-88.36863","alb","pure"
"537","SYST-MOR-0007246",2e-05,1e-05,2e-05,1e-05,0.999871,1e-05,1e-05,1.2e-05,1e-05,1e-05,0,1.7e-05,0,2e-05,1e-05,2e-05,1e-05,0.999871,1e-05,1e-05,1.2e-05,1e-05,1e-05,0,0,1.7e-05,"IL_CHB_526_MG","Quercus macrocarpa Michx.","Illinois","Chickenbristle","39.839492","-88.368621","mac","pure"
"538","SYST-MOR-0007247",1e-05,1e-05,1e-05,1e-05,0.999883,1e-05,1e-05,0,0,1.7e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999883,1e-05,1e-05,0,0,1.7e-05,1e-05,1e-05,2e-05,"IL_CHB_527_MG","Quercus macrocarpa Michx.","Illinois","Chickenbristle","39.839765","-88.369114","mac","pure"
"539","SYST-MOR-0007248",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.99989,1e-05,2e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,2e-05,"IL_CHB_528_MG","Quercus alba L.","Illinois","Chickenbristle","39.839716","-88.36911","alb","pure"
"540","SYST-MOR-0007249",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,0.9999,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,"IL_CHB_529_MG","Quercus alba L.","Illinois","Chickenbristle","39.839183","-88.369716","alb","pure"
"541","SYST-MOR-0007250",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0.9999,2e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,0,0,1e-05,"IL_CHB_530_MG","Quercus alba L.","Illinois","Chickenbristle","39.839107","-88.369207","alb","pure"
"542","SYST-MOR-0007251",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MN_CDR_215_BF","Quercus macrocarpa Michx.","Minnesota","Cedar Creek Research Station","45.398058","-93.182769","mac","pure"
"543","SYST-MOR-0007252",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,0,1e-05,"MN_CDR_216_BF","Quercus macrocarpa Michx.","Minnesota","Cedar Creek Research Station","45.397713","-93.182551","mac","pure"
"544","SYST-MOR-0007253",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"MN_CDR_217_BF","Quercus macrocarpa Michx.","Minnesota","Cedar Creek Research Station","45.398911","-93.183118","mac","pure"
"545","SYST-MOR-0007254",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MN_CDR_218_BF","Quercus macrocarpa Michx.","Minnesota","Cedar Creek Research Station","45.40102","-93.183355","mac","pure"
"546","SYST-MOR-0007255",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2.2e-05,2e-05,2e-05,0.9999,1e-05,1.4e-05,2.3e-05,1.2e-05,1e-05,1.5e-05,1e-05,2.5e-05,"MN_CDR_219_BF","Quercus macrocarpa Michx.","Minnesota","Cedar Creek Research Station","45.400162","-93.183261","mac","pure"
"547","SYST-MOR-0007256",0.9999,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,0,0.9999,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MN_CDR_531_BF","Quercus alba L.","Minnesota","Cedar Creek Research Station","45.400886","-93.200292","alb","pure"
"548","SYST-MOR-0007258",0.99989,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,0,0.999898,1e-05,1e-05,1e-05,2.7e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,2e-05,"MN_CDR_221_BF","Quercus alba L.","Minnesota","Cedar Creek Research Station","45.424388","-93.200192","alb","pure"
"549","SYST-MOR-0007259",0.9999,1e-05,1e-05,1e-05,2e-05,0,0,1e-05,1e-05,1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,2e-05,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"MN_CDR_222_BF","Quercus alba L.","Minnesota","Cedar Creek Research Station","45.424659","-93.200742","alb","pure"
"550","SYST-MOR-0007260",0.99989,1e-05,1e-05,1e-05,2e-05,0,0,0,0,0,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MN_CDR_223_BF","Quercus alba L.","Minnesota","Cedar Creek Research Station","45.424821","-93.201047","alb","pure"
"551","SYST-MOR-0007357",2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MB-MG506","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71359","-95.24349","mac","pure"
"552","SYST-MOR-0007358",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"MB-MG507","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71376","-95.24385","mac","pure"
"553","SYST-MOR-0007359",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG508","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71278","-95.24432","mac","pure"
"554","SYST-MOR-0007360",1e-05,1e-05,2.1e-05,1e-05,0.999885,0,0,1e-05,1.4e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2.1e-05,1e-05,0.999885,0,0,1e-05,1.4e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG509","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71278","-95.2445","mac","pure"
"555","SYST-MOR-0007361",2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,0,0,1e-05,1e-05,1e-05,0,0,1e-05,"MB-MG510","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71216","-95.24463","mac","pure"
"556","SYST-MOR-0007362",1e-05,1e-05,1e-05,2e-05,0.999883,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,2e-05,0.999883,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MB-MG511","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71204","-95.2448","mac","pure"
"557","SYST-MOR-0007363",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,1e-05,0,2e-05,"MB-MG512","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71195","-95.24492","mac","pure"
"558","SYST-MOR-0007364",1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0.99989,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG513","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71209","-95.24496","mac","pure"
"559","SYST-MOR-0007365",1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,1e-05,0,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG514","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71187","-95.24472","mac","pure"
"560","SYST-MOR-0007366",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,0,0,0,0,1e-05,0,2e-05,2e-05,1e-05,1e-05,0.999896,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MB-MG515","Quercus macrocarpa Michx.","Manitoba","Whiteshell Provincial Park","49.71187","-95.24456","mac","pure"
"561","SYST-MOR-0007367",0,2e-05,1e-05,1e-05,0.999877,0,1e-05,2.3e-05,1e-05,1e-05,1e-05,2e-05,1e-05,0,2e-05,1e-05,1e-05,0.999877,0,1e-05,2.3e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG516","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76104","-99.15971","mac","pure"
"562","SYST-MOR-0007368",1e-05,2e-05,1e-05,1e-05,0.999889,1e-05,1e-05,1e-05,1.1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.999889,1e-05,1e-05,1e-05,1.1e-05,1e-05,0,0,1e-05,"MB-MG517","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76095","-99.15983","mac","pure"
"563","SYST-MOR-0007369",1e-05,1e-05,1e-05,2e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,2e-05,0.99989,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MB-MG518","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76061","-99.15928","mac","pure"
"564","SYST-MOR-0007370",1e-05,1e-05,1.4e-05,2e-05,0.999876,1.2e-05,1e-05,1e-05,1.8e-05,0,0,1e-05,0,1e-05,1e-05,1.4e-05,2e-05,0.999876,1.2e-05,1e-05,1e-05,1.8e-05,0,0,0,1e-05,"MB-MG519","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76137","-99.1604","mac","pure"
"565","SYST-MOR-0007371",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,0,1e-05,"MB-MG520","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76117","-99.16142","mac","pure"
"566","SYST-MOR-0007372",1e-05,0,1.4e-05,0,0.999896,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,0,1.4e-05,0,0.999896,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG521","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76147","-99.15886","mac","pure"
"567","SYST-MOR-0007373",2.2e-05,1e-05,1.9e-05,1e-05,0.999879,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,0,2.2e-05,1e-05,1.9e-05,1e-05,0.999879,1e-05,1e-05,1e-05,1e-05,0,0,0,1e-05,"MB-MG522","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76103","-99.15848","mac","pure"
"568","SYST-MOR-0007374",2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MB-MG523","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76043","-99.15858","mac","pure"
"569","SYST-MOR-0007375",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"MB-MG524","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76006","-99.15826","mac","pure"
"570","SYST-MOR-0007376",2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,1e-05,0,2e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,0,0,1e-05,0,0,1e-05,"MB-MG525","Quercus macrocarpa Michx.","Manitoba","Spruce Woods Provincial Park","49.76055","-99.15844","mac","pure"
"571","SYST-MOR-0007377",1e-05,1e-05,1e-05,1e-05,0.999896,1e-05,1e-05,0,0,0,0,1e-05,0,1e-05,1e-05,1e-05,1.4e-05,0.9999,1e-05,1e-05,0,0,0,0,0,1e-05,"MB-MG526","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near parking lot/entrance to trail","49.85783","-97.24911","mac","pure"
"572","SYST-MOR-0007378",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"MB-MG527","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near trail","49.85783","-97.24911","mac","pure"
"573","SYST-MOR-0007379",1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,2e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MB-MG528","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, off trail in woody area","49.85778","-97.24848","mac","pure"
"574","SYST-MOR-0007380",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,2e-05,1e-05,0,0,0,1e-05,"MB-MG529","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest","49.85423","-97.2482","mac","pure"
"575","SYST-MOR-0007381",1e-05,1e-05,1e-05,1e-05,0.999462,1e-05,1e-05,1e-05,1e-05,1e-05,0.000438,0.000448,1e-05,1e-05,1e-05,1e-05,1e-05,0.999462,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000438,0.000448,"MB-MG530","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest","49.85392","-97.24828","mac","pure"
"576","SYST-MOR-0007382",0,1e-05,1e-05,1e-05,0.999891,0,1e-05,2e-05,1e-05,1e-05,0,1e-05,0,0,1e-05,1e-05,1e-05,0.999891,0,1e-05,2e-05,1e-05,1e-05,0,0,1e-05,"MB-MG531","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near trail","49.85399","-97.24744","mac","pure"
"577","SYST-MOR-0007383",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG532","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near trail","49.85417","-97.24689","mac","pure"
"578","SYST-MOR-0007384",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,"MB-MG533","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near trail","49.85421","-97.24621","mac","pure"
"579","SYST-MOR-0007385",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,2e-05,0.9999,1.2e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG534","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near trail","49.85374","-97.24739","mac","pure"
"580","SYST-MOR-0007386",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,"MB-MG535","Quercus macrocarpa Michx.","Manitoba","Assiniboine Forest, near trail","49.85344","-97.24661","mac","pure"
"581","SYST-MOR-0007387",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,2e-05,2e-05,2e-05,2e-05,0.9999,1.2e-05,0.001286,0.001182,1e-05,1e-05,1e-05,1e-05,2e-05,"WI-MG536","Quercus macrocarpa Michx.","Wisconsin","Round Lake, Chequamegon-Nicolet National Forest","46.02383","-91.14557","mac","pure"
"582","SYST-MOR-0007388",1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.9999,1e-05,1e-05,1e-05,1e-05,0,1e-05,0,1e-05,"WI-MG537","Quercus macrocarpa Michx.","Wisconsin","Round Lake, Chequamegon-Nicolet National Forest","46.02195","-91.14559","mac","pure"
